,aid,date,event,gender,gradeLevel,meet,result,state
4807,13001747,2018-Apr-5,100 Meters,f,9th Grade,UIL 3A District 27 Championship (W-Th),14.49,TX
4808,13001747,2018-Apr-5,100 Meters,f,9th Grade,UIL 3A District 27 Championship (W-Th),14.55,TX
4809,13001747,2018-Mar-22,200 Meters,f,9th Grade,Randolph Ro-Hawk Relays,NT,TX
4810,13001747,2018-Mar-29,200 Meters,f,9th Grade,Randolph Pre-District Meet,30.68,TX
4811,13001747,2018-Apr-5,200 Meters,f,9th Grade,UIL 3A District 27 Championship (W-Th),30.20,TX
4812,13001747,2018-Apr-5,200 Meters,f,9th Grade,UIL 3A District 27 Championship (W-Th),30.89,TX
4813,10393590,2017-Apr-20,3200 Meters,f,10th Grade,South Dearborn Invite,14:54.35SR,IN
4814,10393590,2017-May-11,3200 Meters,f,10th Grade,Eastern Indiana Athletic Conference,14:56.42,IN
4815,10393590,1201-Mar-4,800 Meters,f,10th Grade,East Central Indoor Invite,3:17.83,IN
4816,10393590,1201-Mar-4,1600 Meters,f,10th Grade,East Central Indoor Invite,7:12.20,IN
4817,10393590,2016-Mar-30,800 Meters,f,9th Grade,"South Dearborn, Franklin Co, Oldenberg ",3:04.78,IN
4818,10393590,2016-Apr-1,800 Meters,f,9th Grade,Rising Sun Vs. South Dearborn,3:04.78,IN
4819,10393590,2016-Apr-21,800 Meters,f,9th Grade,South Dearborn Invite,3:01.24,IN
4820,10393590,2016-Apr-29,800 Meters,f,9th Grade,East Central Invite,2:56.76,IN
4821,10393590,2016-May-12,800 Meters,f,9th Grade,EIAC Championship,3:00.30,IN
4822,10393590,2016-May-12,800 Meters,f,9th Grade,ORVC Championships,3:00.30,IN
4823,10393590,2016-May-17,800 Meters,f,9th Grade,IHSAA Girls Sectional 12 (Franklin County),2:57.65,IN
4824,10393590,2016-Mar-30,1600 Meters,f,9th Grade,"South Dearborn, Franklin Co, Oldenberg ",6:59.74,IN
4825,10393590,2016-Apr-1,1600 Meters,f,9th Grade,Rising Sun Vs. South Dearborn,6:59.74,IN
4826,10393590,2016-Apr-21,1600 Meters,f,9th Grade,South Dearborn Invite,6:37.42,IN
4827,10393590,2016-Apr-29,1600 Meters,f,9th Grade,East Central Invite,6:33.53,IN
4828,10393590,2016-May-12,1600 Meters,f,9th Grade,EIAC Championship,6:40.19,IN
4829,10393590,2016-May-12,1600 Meters,f,9th Grade,ORVC Championships,6:40.19,IN
4830,10393590,2016-May-17,1600 Meters,f,9th Grade,IHSAA Girls Sectional 12 (Franklin County),6:29.12,IN
4831,10393590,2016-Apr-21,3200 Meters,f,9th Grade,South Dearborn Invite,15:31.54,IN
4832,10393590,2016-May-12,3200 Meters,f,9th Grade,ORVC Championships,15:13.53,IN
4833,10393590,2016-May-12,3200 Meters,f,9th Grade,EIAC Championship,15:13.53,IN
4834,10393590,2016-May-17,3200 Meters,f,9th Grade,IHSAA Girls Sectional 12 (Franklin County),14:25.22,IN
4835,10393590,1201-Mar-5,3200 Meters,f,9th Grade,East Central Invite,14:24.57,IN
4836,10393590,1201-Mar-12,3200 Meters,f,9th Grade,Patriot Invitational,14:29.46,IN
4837,12820171,2019-Feb-27,100 Meters,m,10th Grade,Troy/Mayfair/Don Lugo,13.47 (1.3,CA
4838,12820171,2019-Feb-27,200 Meters,m,10th Grade,Troy/Mayfair/Don Lugo,28.04 (.5,CA
4839,12820171,2018-Mar-10,200 Meters,m,9th Grade,Colt Classic,DNS (-1.0),CA
4840,9530548,1201-Mar-29,55 Meter Dash,m,11th Grade,Wolves Invitational,7.45,SD
4841,9530548,1201-Mar-29,200 Meters,m,11th Grade,Wolves Invitational,26.52,SD
4842,4764875,2018-Mar-16,Shot Put - 12lb,m,12th Grade,Ontario Icebreaker,33' 2,OR
4843,4764875,2018-Mar-20,Shot Put - 12lb,m,12th Grade,Vale Small School Meet,33' 7,OR
4844,4764875,2018-Mar-22,Shot Put - 12lb,m,12th Grade,Buck Track Classic,33' 1,OR
4845,4764875,2018-Apr-20,Shot Put - 12lb,m,12th Grade,Lynn Behrman Invitational,36' 1.5,OR
4846,4764875,2018-Apr-27,Shot Put - 12lb,m,12th Grade,Don Walker,37' 7.5,OR
4847,4764875,2018-May-3,Shot Put - 12lb,m,12th Grade,Ontario/Baker/LaGrande JV meet,34' 9,OR
4848,4764875,2018-May-4,Shot Put - 12lb,m,12th Grade,Baker Invitational,34' 5.5,OR
4849,4764875,2018-Mar-16,Discus - 1.6kg,m,12th Grade,Ontario Icebreaker,110' 2,OR
4850,4764875,2018-Mar-20,Discus - 1.6kg,m,12th Grade,Vale Small School Meet,ND,OR
4851,4764875,2018-Mar-22,Discus - 1.6kg,m,12th Grade,Buck Track Classic,79' 6,OR
4852,4764875,2018-Apr-6,Discus - 1.6kg,m,12th Grade,Oregon Trail Invitational,109' 3,OR
4853,4764875,2018-Apr-12,Discus - 1.6kg,m,12th Grade,Middleton Invite,107' 8,OR
4854,4764875,2018-Apr-20,Discus - 1.6kg,m,12th Grade,Lynn Behrman Invitational,123' 3,OR
4855,4764875,2018-Apr-27,Discus - 1.6kg,m,12th Grade,Don Walker,115' 7,OR
4856,4764875,2018-May-3,Discus - 1.6kg,m,12th Grade,Ontario/Baker/LaGrande JV meet,116' 3,OR
4857,4764875,2018-May-4,Discus - 1.6kg,m,12th Grade,Baker Invitational,112' 10.5,OR
4858,4764875,2018-May-4,Discus - 1.6kg,m,12th Grade,Baker Invitational,112' 10.5,OR
4859,4764875,2018-May-12,Discus - 1.6kg,m,12th Grade,3A-5 EOL District Meet,122' 10.25,OR
4860,4764875,2018-May-18,Discus - 1.6kg,m,12th Grade,OSAA 3A State Championships,112' 7,OR
4861,4764875,2018-Mar-16,Javelin - 800g,m,12th Grade,Ontario Icebreaker,113' 10,OR
4862,4764875,2018-Mar-20,Javelin - 800g,m,12th Grade,Vale Small School Meet,123' 7SR,OR
4863,4764875,2018-Apr-6,Javelin - 800g,m,12th Grade,Oregon Trail Invitational,123' 6,OR
4864,4764875,2018-Apr-27,Javelin - 800g,m,12th Grade,Don Walker,117' 2,OR
4865,4764875,2018-May-3,Javelin - 800g,m,12th Grade,Ontario/Baker/LaGrande JV meet,94' 7,OR
4866,4764875,2018-May-4,Javelin - 800g,m,12th Grade,Baker Invitational,112' 9,OR
4867,4764875,2018-May-12,Javelin - 800g,m,12th Grade,3A-5 EOL District Meet,111' 5,OR
4868,4764875,2017-Mar-17,100 Meters,m,11th Grade,Diana Thurmond Invitational,SCR,OR
4869,4764875,2017-Mar-17,Discus - 1.6kg,m,11th Grade,Diana Thurmond Invitational,92' 0,OR
4870,4764875,2017-Mar-23,Discus - 1.6kg,m,11th Grade,Buck Track Classic ,95' 2SR,OR
4871,4764875,2017-Apr-28,Discus - 1.6kg,m,11th Grade,Don Walker,93' 10,OR
4872,4764875,2017-Mar-17,Javelin - 800g,m,11th Grade,Diana Thurmond Invitational,96' 4,OR
4873,4764875,2017-Apr-21,Javelin - 800g,m,11th Grade,Viking Invitational,108' 7,OR
4874,4764875,2017-Apr-28,Javelin - 800g,m,11th Grade,Don Walker,132' 3,OR
4875,4764875,2017-May-5,Javelin - 800g,m,11th Grade,Baker Invite,111' 8,OR
4876,4764875,2017-May-13,Javelin - 800g,m,11th Grade,3A-5 EOL District Championship Meet,121' 3,OR
4877,4764875,2017-Apr-21,High Jump,m,11th Grade,Viking Invitational,4' 10,OR
4878,4764875,2017-May-5,High Jump,m,11th Grade,Baker Invite,NH,OR
4879,4764875,2017-May-13,High Jump,m,11th Grade,3A-5 EOL District Championship Meet,5' 0,OR
4880,4764875,2016-Mar-15,Shot Put - 12lb,m,10th Grade,Ontario Ice Breaker,29' 10.5,OR
4881,4764875,2016-Mar-18,Shot Put - 12lb,m,10th Grade,Diana Thurmond Invitational,30' 5.5SR,OR
4882,4764875,2016-Mar-24,Shot Put - 12lb,m,10th Grade,New Plymouth meet,30' 2,OR
4883,4764875,2016-Apr-1,Shot Put - 12lb,m,10th Grade,Don Walker Invitational,30' 0.75,OR
4884,4764875,2016-Apr-15,Shot Put - 12lb,m,10th Grade,Viking Invitational,30' 0,OR
4885,4764875,2016-Apr-30,Shot Put - 12lb,m,10th Grade,Heinz Invitational,SCR,OR
4886,4764875,2016-Mar-15,Discus - 1.6kg,m,10th Grade,Ontario Ice Breaker,73' 7,OR
4887,4764875,2016-Mar-18,Discus - 1.6kg,m,10th Grade,Diana Thurmond Invitational,80' 1,OR
4888,4764875,2016-Mar-24,Discus - 1.6kg,m,10th Grade,New Plymouth meet,81' 8,OR
4889,4764875,2016-Apr-1,Discus - 1.6kg,m,10th Grade,Don Walker Invitational,90' 0SR,OR
4890,4764875,2016-Apr-15,Discus - 1.6kg,m,10th Grade,Viking Invitational,76' 0,OR
4891,4764875,2016-Apr-22,Discus - 1.6kg,m,10th Grade,Skyview Invitational,71' 0,OR
4892,4764875,2016-Apr-30,Discus - 1.6kg,m,10th Grade,Heinz Invitational,69' 3,OR
4893,4764875,2016-May-6,Discus - 1.6kg,m,10th Grade,Baker Invitational,83' 11,OR
4894,4764875,2016-Mar-15,Javelin - 800g,m,10th Grade,Ontario Ice Breaker,94' 5,OR
4895,4764875,2016-Mar-18,Javelin - 800g,m,10th Grade,Diana Thurmond Invitational,108' 3,OR
4896,4764875,2016-Apr-1,Javelin - 800g,m,10th Grade,Don Walker Invitational,108' 4,OR
4897,4764875,2016-Apr-15,Javelin - 800g,m,10th Grade,Viking Invitational,97' 1,OR
4898,4764875,2016-Apr-30,Javelin - 800g,m,10th Grade,Heinz Invitational,109' 6,OR
4899,4764875,2016-May-6,Javelin - 800g,m,10th Grade,Baker Invitational,125' 6SR,OR
4900,4764875,2016-May-14,Javelin - 800g,m,10th Grade,3A-5 Eastern Oregon League Districts,125' 4,OR
4901,4764875,2016-Apr-1,High Jump,m,10th Grade,Don Walker Invitational,NH,OR
4902,4764875,2016-Apr-15,High Jump,m,10th Grade,Viking Invitational,NH,OR
4903,4764875,2016-Apr-22,High Jump,m,10th Grade,Skyview Invitational,NH,OR
4904,4764875,2016-Apr-30,High Jump,m,10th Grade,Heinz Invitational,NH,OR
4905,4764875,2016-May-14,High Jump,m,10th Grade,3A-5 Eastern Oregon League Districts,NH,OR
4906,4764875,2015-Mar-20,100 Meters,m,9th Grade,Diana Thurmond Invitational,14.14c,OR
4907,4764875,2015-Mar-20,Shot Put - 12lb,m,9th Grade,Diana Thurmond Invitational,28' 1SR,OR
4908,4764875,2015-Apr-3,Shot Put - 12lb,m,9th Grade,Don Walker Invitational,27' 10.5,OR
4909,4764875,2015-May-2,Shot Put - 12lb,m,9th Grade,Heinz Invitational ,27' 10,OR
4910,4764875,2015-Mar-20,Discus - 1.6kg,m,9th Grade,Diana Thurmond Invitational,70' 10SR,OR
4911,4764875,2015-Apr-3,Discus - 1.6kg,m,9th Grade,Don Walker Invitational,70' 9,OR
4912,4764875,2015-May-2,Discus - 1.6kg,m,9th Grade,Heinz Invitational ,65' 10,OR
4913,4764875,2015-Mar-20,Javelin - 800g,m,9th Grade,Diana Thurmond Invitational,96' 9SR,OR
4914,4764875,2015-Apr-3,Javelin - 800g,m,9th Grade,Don Walker Invitational,95' 2,OR
4915,4764875,2015-May-2,Javelin - 800g,m,9th Grade,Heinz Invitational ,92' 6,OR
4916,4764875,2015-Apr-30,High Jump,m,9th Grade,Grizzly Invitational,NH,OR
4917,4764875,2015-May-2,High Jump,m,9th Grade,Heinz Invitational ,NH,OR
4918,4764875,2015-May-8,High Jump,m,9th Grade,Baker Invitational,NH,OR
4919,4764875,2015-May-16,High Jump,m,9th Grade,3A-5 Eastern Oregon League Championships,NH,OR
4920,4764875,2014-Apr-10,Shot Put - 8lb,m,8th Grade,New Plymouth MS Invitational ,26' 4,OR
4921,4764875,2014-Apr-3,Shot Put - 4kg,m,8th Grade,Nyssa Middle School,ND,OR
4922,4764875,2014-Apr-16,Shot Put - 4kg,m,8th Grade,WIC 2A Marsing Host ,25' 9,OR
4923,4764875,2014-Apr-30,Shot Put - 4kg,m,8th Grade,WIC Championship,26' 5.5,OR
4924,4764875,2014-Apr-10,Discus - 1.6kg,m,8th Grade,New Plymouth MS Invitational ,66' 2,OR
4925,4764875,2014-Apr-3,Discus - 1kg,m,8th Grade,Nyssa Middle School,ND,OR
4926,4764875,2014-Apr-16,Discus - 1kg,m,8th Grade,WIC 2A Marsing Host ,71' 2,OR
4927,4764875,2014-Apr-30,Discus - 1kg,m,8th Grade,WIC Championship,69' 0,OR
4928,4764875,2014-Apr-3,Long Jump,m,8th Grade,Nyssa Middle School,ND,OR
4929,4764875,2014-Apr-10,Long Jump,m,8th Grade,New Plymouth MS Invitational ,12' 3,OR
4930,4764875,2014-Apr-16,Long Jump,m,8th Grade,WIC 2A Marsing Host ,12' 5,OR
4931,4764875,2014-Apr-30,Long Jump,m,8th Grade,WIC Championship,12' 7,OR
4932,4764875,2014-Apr-3,Triple Jump,m,8th Grade,Nyssa Middle School,ND,OR
4933,4764875,2014-Apr-10,Triple Jump,m,8th Grade,New Plymouth MS Invitational ,ND,OR
4934,838687,2009-Mar-13,100 Meters,m,10th Grade,RockyMt @ Capital,12.5h,ID
4935,838687,2009-Mar-19,100 Meters,m,10th Grade,Capital @ Borah,11.8h,ID
4936,838687,2009-Apr-3,100 Meters,m,10th Grade,Reed Rotary Invitational,12.72,ID
4937,838687,2009-Apr-10,100 Meters,m,10th Grade,Wes Lowe ,12.1h,ID
4938,838687,2009-Apr-30,100 Meters,m,10th Grade,Boise City Meet,12.46,ID
4939,838687,2009-Mar-13,200 Meters,m,10th Grade,RockyMt @ Capital,25.7h,ID
4940,838687,2009-Mar-19,200 Meters,m,10th Grade,Capital @ Borah,26.0h,ID
4941,838687,2009-Apr-10,200 Meters,m,10th Grade,Wes Lowe ,25.6h,ID
4942,838687,2009-Apr-30,200 Meters,m,10th Grade,Boise City Meet,25.78,ID
4943,2121041,2012-Apr-28,High Jump,m,12th Grade,2012 Viking Track Classic,5' 8,CA
4944,2121041,2012-May-19,High Jump,m,12th Grade,NCS/Les Schwab Redwood Empire AREATrack & Field Championships,6' 0,CA
4945,2121041,2012-May-26,High Jump,m,12th Grade,NCS Meet of Champions Finals,NH,CA
4946,2121041,2011-Apr-22,High Jump,m,11th Grade,West Valley/Chico Invitational,5' 8SR,CA
4947,2121041,2011-May-11,High Jump,m,11th Grade,North Bay League Trials,5' 6,CA
4948,2121041,2010-Apr-24,High Jump,m,10th Grade,Viking Track Classic,5' 4SR,CA
4949,8024942,2016-Apr-21,400 Meters,m,8th Grade,Centennial @ Alice Ott,1:21.64c,OR
4950,8024942,2016-Apr-7,800 Meters,m,8th Grade,Walt Morey @ Alice Ott,3:01.4h,OR
4951,8024942,2016-May-3,800 Meters,m,8th Grade,Alice Ott @ Ron Russell,3:10.9h,OR
4952,8024942,2016-May-5,800 Meters,m,8th Grade,Dexter McCarty @ Alice Ott,3:06.6h,OR
4953,8024942,2016-May-11,800 Meters,m,8th Grade,Gordon Russell @ Alice Ott,3:01.4h,OR
4954,8024942,2016-Apr-28,1500 Meters,m,8th Grade,"Estacada, Alice Ott @ FLMS",6:20.4h,OR
4955,8024942,2016-May-3,1500 Meters,m,8th Grade,Alice Ott @ Ron Russell,6:34.8h,OR
4956,8024942,2016-May-5,1500 Meters,m,8th Grade,Dexter McCarty @ Alice Ott,6:14.2h,OR
4957,8024942,2016-Apr-7,Shot Put - 8lb,m,8th Grade,Walt Morey @ Alice Ott,19' 1.5,OR
4958,8024942,2016-Apr-21,Shot Put - 8lb,m,8th Grade,Centennial @ Alice Ott,ND,OR
4959,8024942,2016-Apr-28,Shot Put - 8lb,m,8th Grade,"Estacada, Alice Ott @ FLMS",ND,OR
4960,8024942,2016-May-3,Shot Put - 8lb,m,8th Grade,Alice Ott @ Ron Russell,19' 3,OR
4961,8024942,2016-May-5,Shot Put - 8lb,m,8th Grade,Dexter McCarty @ Alice Ott,21' 9,OR
4962,8024942,2016-Apr-7,Discus - 1kg,m,8th Grade,Walt Morey @ Alice Ott,41' 8,OR
4963,8024942,2016-Apr-21,Discus - 1kg,m,8th Grade,Centennial @ Alice Ott,ND,OR
4964,8024942,2016-Apr-28,Discus - 1kg,m,8th Grade,"Estacada, Alice Ott @ FLMS",44' 0,OR
4965,8024942,2016-May-3,Discus - 1kg,m,8th Grade,Alice Ott @ Ron Russell,50' 8,OR
4966,8024942,2016-Apr-21,Long Jump,m,8th Grade,Centennial @ Alice Ott,8' 7,OR
4967,8024942,2016-Apr-28,Long Jump,m,8th Grade,"Estacada, Alice Ott @ FLMS",9' 0,OR
4968,8024942,2015-Apr-7,100 Meters,m,7th Grade,Alice Ott @ FLMS,18.54c,OR
4969,8024942,2015-May-7,100 Meters,m,7th Grade,Alice Ott @ Cedar Ridge/Welches,18.54c,OR
4970,8024942,2015-May-13,100 Meters,m,7th Grade,"Reynolds, Estacada @ Alice Ott",17.34c,OR
4971,8024942,2015-Apr-7,Shot Put - 8lb,m,7th Grade,Alice Ott @ FLMS,13' 11.25,OR
4972,8024942,2015-Apr-14,Shot Put - 8lb,m,7th Grade,Alice Ott @ Walt Morey,16' 1SR,OR
4973,8024942,2015-Apr-23,Shot Put - 8lb,m,7th Grade,Boring @ Alice Ott,ND,OR
4974,8024942,2015-May-7,Shot Put - 8lb,m,7th Grade,Alice Ott @ Cedar Ridge/Welches,14' 7,OR
4975,8024942,2015-May-13,Shot Put - 8lb,m,7th Grade,"Reynolds, Estacada @ Alice Ott",15' 3,OR
4976,8024942,2015-Apr-7,Discus - 1kg,m,7th Grade,Alice Ott @ FLMS,31' 8,OR
4977,8024942,2015-Apr-30,Discus - 1kg,m,7th Grade,HB Lee @ Alice Ott MS,33' 4,OR
4978,8024942,2015-May-7,Discus - 1kg,m,7th Grade,Alice Ott @ Cedar Ridge/Welches,40' 7SR,OR
4979,8024942,2015-May-13,Discus - 1kg,m,7th Grade,"Reynolds, Estacada @ Alice Ott",36' 3,OR
4980,8024942,2015-Apr-7,Long Jump,m,7th Grade,Alice Ott @ FLMS,8' 8SR,OR
4981,8024942,2015-Apr-14,Long Jump,m,7th Grade,Alice Ott @ Walt Morey,5' 9,OR
4982,8024942,2015-Apr-30,Long Jump,m,7th Grade,HB Lee @ Alice Ott MS,8' 1.5,OR
4983,8024942,2015-May-7,Long Jump,m,7th Grade,Alice Ott @ Cedar Ridge/Welches,6' 7,OR
4984,8024942,2014-Apr-16,100 Meters,m,6th Grade,Dexter McCarty@ Alice Ott,19.34c,OR
4985,8024942,2014-May-1,100 Meters,m,6th Grade,Damascus/Orient@Alice Ott,19.14c,OR
4986,8024942,2014-May-8,100 Meters,m,6th Grade,Alice Ott @ Hood River,19.07SR,OR
4987,8024942,2014-May-13,100 Meters,m,6th Grade,David Douglas 6th grade,19.74c,OR
4988,8024942,2014-Apr-16,Shot Put - 6lb,m,6th Grade,Dexter McCarty@ Alice Ott,14' 0,OR
4989,8024942,2014-May-13,Shot Put - 6lb,m,6th Grade,David Douglas 6th grade,16' 3,OR
4990,8024942,2014-May-1,Shot Put - 8lb,m,6th Grade,Damascus/Orient@Alice Ott,14' 10SR,OR
4991,8024942,2014-May-8,Shot Put - 8lb,m,6th Grade,Alice Ott @ Hood River,14' 5,OR
4992,8024942,2014-May-1,Discus - 1kg,m,6th Grade,Damascus/Orient@Alice Ott,25' 9,OR
4993,8024942,2014-May-8,Discus - 1kg,m,6th Grade,Alice Ott @ Hood River,28' 7SR,OR
4994,8024942,2014-May-13,Discus - 1kg,m,6th Grade,David Douglas 6th grade,26' 11,OR
4995,8024942,2014-Apr-8,Long Jump,m,6th Grade,"Floyd Light, Ron Russell @ Alice Ott",7' 6,OR
4996,8024942,2014-Apr-16,Long Jump,m,6th Grade,Dexter McCarty@ Alice Ott,7' 8,OR
4997,8024942,2014-May-1,Long Jump,m,6th Grade,Damascus/Orient@Alice Ott,7' 6,OR
4998,8024942,2014-May-8,Long Jump,m,6th Grade,Alice Ott @ Hood River,8' 5SR,OR
4999,8024942,2014-May-13,Long Jump,m,6th Grade,David Douglas 6th grade,7' 0,OR
5000,12690096,2019-Feb-9,100 Meters,f,12th Grade,Ram Tough Relays,12.36,TX
5001,12690096,2019-Feb-16,100 Meters,f,12th Grade,Will Taylor Relays,11.89,TX
5002,12690096,2019-Mar-2,100 Meters,f,12th Grade,Katy ISD Bubba Fife Relays,11.83,TX
5003,12690096,2019-Mar-7,100 Meters,f,12th Grade,The Woodlands Dan Green Invitational,12.15,TX
5004,12690096,2019-Mar-23,100 Meters,f,12th Grade,Rice Victor Lopez Classic - HS Events (Th-Sa),12.08,TX
5005,12690096,2019-Mar-23,100 Meters,f,12th Grade,Rice Victor Lopez Classic - HS Events (Th-Sa),11.95,TX
5006,12690096,2019-Mar-30,100 Meters,f,12th Grade,92nd Clyde Littlefield Texas Relays,11.74 (4.4),TX
5007,12690096,2019-Mar-30,100 Meters,f,12th Grade,92nd Clyde Littlefield Texas Relays,11.78 (1.8),TX
5008,12690096,2019-Apr-17,100 Meters,f,12th Grade,UIL 6A Area 13/14 Championship Meet,11.67SR,TX
5009,12690096,2019-Apr-27,100 Meters,f,12th Grade,UIL 6A Region II,12.29 (-2.1),TX
5010,12690096,2019-Apr-27,100 Meters,f,12th Grade,UIL 6A Region II,11.70 (4.5),TX
5011,12690096,2019-Feb-9,200 Meters,f,12th Grade,Ram Tough Relays,25.76,TX
5012,12690096,2019-Mar-7,200 Meters,f,12th Grade,The Woodlands Dan Green Invitational,24.80SR,TX
5013,12690096,2019-Mar-23,200 Meters,f,12th Grade,Rice Victor Lopez Classic - HS Events (Th-Sa),25.12,TX
5014,12690096,2019-Feb-9,Long Jump,f,12th Grade,Ram Tough Relays,17' 4.5,TX
5015,12690096,2019-Feb-16,Long Jump,f,12th Grade,Will Taylor Relays,17' 9.5,TX
5016,12690096,2019-Mar-2,Long Jump,f,12th Grade,Katy ISD Bubba Fife Relays,17' 5.5,TX
5017,12690096,2019-Mar-7,Long Jump,f,12th Grade,The Woodlands Dan Green Invitational,18' 0.75SR,TX
5018,12690096,2019-Mar-23,Long Jump,f,12th Grade,Rice Victor Lopez Classic - HS Events (Th-Sa),17' 7.5,TX
5019,12690096,2019-Apr-17,Long Jump,f,12th Grade,UIL 6A Area 13/14 Championship Meet,18' 0,TX
5020,12690096,2019-Apr-27,Long Jump,f,12th Grade,UIL 6A Region II,17' 11 (1.1),TX
5021,12690096,2018-Feb-10,100 Meters,f,11th Grade,Cypress Ridge Ram Tough Relays,11.90,TX
5022,12690096,2018-Feb-17,100 Meters,f,11th Grade,Spring Branch ISD Taylor Relays,11.96,TX
5023,12690096,2018-Mar-3,100 Meters,f,11th Grade,Katy ISD Bubba Fife Relays,12.02,TX
5024,12690096,2018-Mar-24,100 Meters,f,11th Grade,Rice Victor Lopez Classic - HS Events (Th-Sa),12.00 (-.2),TX
5025,12690096,2018-Mar-24,100 Meters,f,11th Grade,Rice Victor Lopez Classic - HS Events (Th-Sa),11.86 (-.7),TX
5026,12690096,2018-Mar-31,100 Meters,f,11th Grade,91st Clyde Littlefield Texas Relays (W-Sa),11.62 (2.8),TX
5027,12690096,2018-Mar-31,100 Meters,f,11th Grade,91st Clyde Littlefield Texas Relays (W-Sa),11.69 (2.5),TX
5028,12690096,2018-Apr-10,100 Meters,f,11th Grade,UIL 6A District 17 (M-Tu),11.65,TX
5029,12690096,2018-Apr-19,100 Meters,f,11th Grade,UIL 6A Area 17/18,11.91 (1.1),TX
5030,12690096,2018-Apr-28,100 Meters,f,11th Grade,UIL 6A Region III (F-Sa),11.49 (2.4),TX
5031,12690096,2018-Apr-28,100 Meters,f,11th Grade,UIL 6A Region III (F-Sa),11.81 (-1.1),TX
5032,12690096,2018-May-12,100 Meters,f,11th Grade,TX UIL 6A State Championships,11.45 (1.7,TX
5033,12690096,2018-Feb-10,200 Meters,f,11th Grade,Cypress Ridge Ram Tough Relays,25.04,TX
5034,12690096,2018-Feb-17,200 Meters,f,11th Grade,Spring Branch ISD Taylor Relays,24.74,TX
5035,12690096,2018-Mar-24,200 Meters,f,11th Grade,Rice Victor Lopez Classic - HS Events (Th-Sa),24.77 (-.7),TX
5036,12690096,2018-Mar-24,200 Meters,f,11th Grade,Rice Victor Lopez Classic - HS Events (Th-Sa),23.82 (-.9),TX
5037,12690096,2018-Apr-10,200 Meters,f,11th Grade,UIL 6A District 17 (M-Tu),23.49,TX
5038,12690096,2018-Apr-19,200 Meters,f,11th Grade,UIL 6A Area 17/18,24.21 (1.2),TX
5039,12690096,2018-Apr-28,200 Meters,f,11th Grade,UIL 6A Region III (F-Sa),24.12 (1.2),TX
5040,12690096,2018-Apr-28,200 Meters,f,11th Grade,UIL 6A Region III (F-Sa),23.64 (1.7),TX
5041,12690096,2018-May-12,200 Meters,f,11th Grade,TX UIL 6A State Championships,23.66 (3.4),TX
5042,12690096,2018-Feb-17,Long Jump,f,11th Grade,Spring Branch ISD Taylor Relays,17' 4.75,TX
5043,12690096,2018-Mar-3,Long Jump,f,11th Grade,Katy ISD Bubba Fife Relays,18' 4.25,TX
5044,12690096,2018-Mar-8,Long Jump,f,11th Grade,The Woodlands Dan Green Invitational,17' 5.25,TX
5045,12690096,2018-Mar-24,Long Jump,f,11th Grade,Rice Victor Lopez Classic - HS Events (Th-Sa),18' 7,TX
5046,12690096,2018-Apr-10,Long Jump,f,11th Grade,UIL 6A District 17 (M-Tu),17' 7.25,TX
5047,12690096,2018-Apr-19,Long Jump,f,11th Grade,UIL 6A Area 17/18,18' 4,TX
5048,12690096,2018-Apr-28,Long Jump,f,11th Grade,UIL 6A Region III (F-Sa),18' 3.25 (.8),TX
5049,12690096,2018-Apr-10,Triple Jump,f,11th Grade,UIL 6A District 17 (M-Tu),35' 4.25,TX
5050,9401201,2016-Mar-16,800 Meters,m,10th Grade,Saints Early Bird 2016,2:31.26,DC
5051,9401201,2016-Apr-27,800 Meters,m,10th Grade,STA/NCS Quad 4/27,2:34.22,DC
5052,9401201,2016-May-3,800 Meters,m,10th Grade,PVAC @ Hebrew Academy,2:51.0h,DC
5053,9401201,2016-May-10,800 Meters,m,10th Grade,PVAC @ Hebrew Academy,2:27.0h,DC
5054,9401201,2016-Mar-10,1600 Meters,m,10th Grade,Field Time Trials,6:19.0h,DC
5055,9401201,2016-May-3,1600 Meters,m,10th Grade,PVAC @ Hebrew Academy,5:58.0h,DC
5056,12108023,2017-May-17,800 Meters,f,11th Grade,Section 2 Suburban Council Girls Championships,3:20.43,NY
5057,12108023,2017-May-17,"100m Hurdles - 33""",f,11th Grade,Section 2 Suburban Council Girls Championships,21.68,NY
5058,12108023,2017-May-17,Shot Put - 4kg,f,11th Grade,Section 2 Suburban Council Girls Championships,23' 3.25,NY
5059,12108023,2017-May-17,High Jump,f,11th Grade,Section 2 Suburban Council Girls Championships,4' 3.25,NY
5060,12108023,2017-May-17,Long Jump,f,11th Grade,Section 2 Suburban Council Girls Championships,FOUL,NY
5061,12108023,2017-May-17,Pentathlon Score (Outdoor),f,11th Grade,Section 2 Suburban Council Girls Championships,1127,NY
5062,169403,2007-Apr-3,"300m Hurdles - 36""",m,12th Grade,Brutus Hamilton Relays,41.34c,MO
5063,169403,2007-Apr-5,"300m Hurdles - 36""",m,12th Grade,Kearney HS Track Meet,41.55,MO
5064,169403,2007-Apr-13,"300m Hurdles - 36""",m,12th Grade,Raymore-Peculiar Varsity Invitational,41.14c,MO
5065,8670395,2019-Mar-22,100 Meters,m,9th Grade,Natrona Invitational,12.78,WY
5066,8670395,2019-Mar-27,100 Meters,m,9th Grade,Wheatland Invitational,12.76,WY
